idx,p808_mos,mos_sig,mos_bak,mos_ovr
108,2.2654509795339486,2.452130527561444,3.1943161122062813,1.8014811887037925
109,2.7293680090653267,2.888048171333863,3.592258163688349,2.315768120071708
110,2.189191680205496,2.5525046994557523,3.459752266964956,1.8933449736527148
111,2.207603191074572,2.5438773146080664,3.472149709603176,1.890114102629578
112,2.480525267751593,2.882838328398175,3.297436979800382,2.1563955476937777
113,2.815017762937044,2.742263554237074,3.565811569070238,2.180858090304323
114,2.484032254470022,2.8632386836816703,3.248529899244403,2.129507201089612
115,2.204356469606098,2.6171169560156646,3.398581020698781,1.956887838974236
116,2.26814603805542,2.899013584321484,3.282509307260598,2.1478644949617363
117,2.3938183784484863,2.570910551176522,3.469260700170328,1.9703974699641016
118,2.565715839988307,2.881560997482894,3.5689786764988485,2.2865643921558934
119,2.5900757689225045,2.9012456275221026,3.47364341897805,2.2610234486482303
120,2.428351690894679,2.673026919557936,3.5138933168120503,2.045847840844122
121,2.257163825787996,2.744798104659263,3.3216101789954946,2.062521690514378
122,2.20060143972698,2.5588754212365448,3.425925782201932,1.9135980332257196
123,2.396605930830303,2.651766373003469,3.519404226935722,2.0751367742803675
124,2.519032214817248,2.731909393333072,3.528171987544853,2.155915020676013
125,2.528909356970536,2.6865554717017948,3.3656472429488167,2.015456280709888
126,2.7933122735274467,2.8986185119732504,3.709893978524884,2.3798930097437463
127,2.4091081117328845,2.82955027453324,3.3566382285886176,2.142554031674622
128,3.4299040862492154,3.496928107322059,3.7239882937011055,3.0419224018132462
129,2.836484398160662,3.196965490483209,3.413734512002684,2.60754406142967
130,3.2182527610233853,3.546326432213931,4.0546111037434684,3.2578193581928105
131,3.2912029198237827,3.63674089460206,3.490607861693152,3.0465206904311644
132,3.8696108545575822,3.5798977602337403,3.745798032895611,3.144889805165344
133,3.0149574960981096,3.277653236526345,3.375580267335235,2.717110337591471
134,3.3593272481645857,3.5607433329276548,3.971992324014817,3.2172619398337488
135,2.7484096458980014,3.3574850825714786,2.855041264729764,2.536428916732978
136,2.716242347444807,3.148984216354544,2.746414195526814,2.239070316655361
137,3.4426378182002475,3.5789088652812557,3.692446715412296,3.114870008526405
138,2.291940825326102,2.8094007141815545,3.1497776215597604,2.066310898514014
139,2.412069865635463,2.763478996520134,3.5888131863524464,2.2122061038780907
140,2.8546478748321533,3.4965488006373824,3.654467795373751,2.9974375464004264
141,2.8210553782326837,2.929557121919719,3.4507393713338077,2.329055000923894
142,2.2827333382197788,2.8894817678114,2.9376914165829136,2.10542864242394
143,3.0883780206952776,3.557460823174467,3.3880667822816544,2.8902380785268877
144,3.7315338339124406,3.6444628684985862,4.133214564342696,3.3688597828167084
145,2.645073788506644,3.457489074784895,2.439812653491554,2.377890432681107
146,2.752592938286917,3.2087185982082014,2.375515835008982,2.166447151558488
147,3.494195290974208,3.674793451491742,3.981295406772213,3.329920552262306
148,3.4408150059836253,3.486184484879748,3.690656656168045,3.0083131278285644
149,3.241792781012399,3.377289807786281,2.907267030302589,2.5185516910072963
150,2.7906051022665843,2.835683286246787,3.4229499797400966,2.4229896500687613
151,3.238383361271449,3.4597186342890054,3.3299089560993678,2.769578161436964
152,2.389751740864345,2.6950307421506574,3.519101722266305,2.0754911831555085
153,3.202007532119751,3.4905196676364905,3.691693423995941,3.034850360378813
154,3.991643633161272,3.323414044588722,4.002174692113781,3.0200706320054462
155,3.8505882195064,3.7589693245398936,3.70815922775158,3.253594043477643
156,3.39329423223223,3.433280072197654,3.436260253636344,2.8391217180057526
157,3.3664017064230785,3.6972290044137166,3.92327492408143,3.324631531838885
158,3.6822470256260464,3.6523574795708353,4.0132945012981,3.3272027691557677
159,3.326308488845825,3.470962200343702,3.613335920603357,2.9226307398630285
160,2.3119634219578336,3.193323321646969,3.068526962870552,2.420989832923514
161,2.750171320778983,2.9205327667277774,3.705126517836159,2.42146115402081
162,3.1020054136003767,3.473398252604166,3.352277081432253,2.858763686345046
163,3.581872054508754,3.5152716181229917,3.905108464063889,3.172177584364345
164,2.4741051197052,2.8456999517345274,3.6346684650925822,2.283140425693844
165,2.5194736208234514,2.422221765090804,1.862224177635736,1.7946206358823733
166,2.5112219878605435,2.999119179724957,3.4893828409227363,2.4450950659889976
167,2.597273690359933,3.535669440886178,3.00964770167296,2.71870177831224
168,3.3389507021222795,3.48901207460316,3.1828326137980345,2.76331331127867
169,2.363487107413156,3.441060571536031,2.491330885436285,2.449274570698316
170,3.2685708659035817,3.379416621321197,3.841015019298038,2.9838959476418183
171,3.296698672430856,3.4553357577795616,3.2285426913380197,2.706206954672392
172,3.764943940298898,3.3235637963825195,3.4075798921062392,2.748707866763844
173,3.441331148147583,3.5851852752891427,3.253338684405392,2.8606750778925307
174,3.512979745864868,3.5254994992073714,3.708654869999104,3.0504012976110038
175,3.3775014877319336,3.5351288547804245,3.58574142512328,3.040188161296739
176,2.8087378910609653,3.1694862747695933,3.666543830982572,2.7295147184034256
177,2.8234772000994,3.0219115820488347,3.545228014821715,2.481467574737878
178,2.880676405770438,3.629953356573467,2.624063820963677,2.547437398273392
179,3.327338252748762,3.550193007328288,2.714007713261681,2.625901815456565
180,2.7755514213017056,2.981790953208166,3.1897344236880656,2.3299533427254167
181,2.357190098081316,2.625605005950536,3.403417576746949,1.9752808067371672
